
 'MICER spectrum':

  detector  wavelength      value      rel. std. dev.
        17       94       2.22506E-02   0.0544
        18       94       2.40438E-02   0.0685
        19       94       2.47343E-02   0.0593
        20       94       2.58685E-02   0.0467
        21       94       2.79545E-02   0.0475
        22       94       2.79338E-02   0.0461
        23       94       2.83217E-02   0.0453
        24       94       3.07195E-02   0.0477
        25       94       3.14753E-02   0.0466
        26       94       3.21961E-02   0.0441
        27       94       3.76473E-02   0.0424
        28       94       3.78748E-02   0.0450
        29       94       3.21523E-02   0.0503
        30       94       3.34776E-02   0.0518
        31       94       3.78654E-02   0.0515
        32       94       4.17216E-02   0.0526
         1       95       5.02192E-02   0.0942
         2       95       5.40838E-02   0.0956
         3       95       5.80091E-02   0.0996
         4       95       6.04951E-02   0.1038
         5       95       6.00004E-02   0.0996
         6       95       5.80965E-02   0.0976
         7       95       5.57856E-02   0.0949
         8       95       5.54563E-02   0.0958
         9       95       5.46439E-02   0.0991
        10       95       5.28630E-02   0.1042
        11       95       5.17363E-02   0.1070
        12       95       5.01354E-02   0.1030
        13       95       4.80565E-02   0.1008
        14       95       4.66657E-02   0.1043
        15       95       4.38607E-02   0.1023
        16       95       4.01776E-02   0.0994
        17       95       2.23126E-02   0.0465
        18       95       2.24007E-02   0.0542
        19       95       2.41336E-02   0.0517
        20       95       2.63823E-02   0.0457
        21       95       2.80711E-02   0.0452
        22       95       2.96463E-02   0.0450
        23       95       2.98445E-02   0.0421
        24       95       3.29127E-02   0.0462
        25       95       3.31722E-02   0.0442
        26       95       3.21384E-02   0.0420
        27       95       3.84185E-02   0.0444
        28       95       3.96351E-02   0.0491
        29       95       3.57919E-02   0.0519
        30       95       3.35820E-02   0.0546
        31       95       3.87738E-02   0.0522
        32       95       4.22493E-02   0.0586
         1       96       4.65882E-02   0.0655
         2       96       4.84867E-02   0.0667
         3       96       5.15062E-02   0.0709
         4       96       5.39231E-02   0.0759
         5       96       5.47913E-02   0.0771
         6       96       5.52789E-02   0.0767
         7       96       5.47973E-02   0.0775
         8       96       5.56664E-02   0.0810
         9       96       5.73030E-02   0.0826
        10       96       5.71940E-02   0.0879
        11       96       5.16067E-02   0.0908
        12       96       4.88204E-02   0.0933
        13       96       4.72239E-02   0.0966
        14       96       4.55685E-02   0.0952
        15       96       4.42641E-02   0.0948
        16       96       4.26178E-02   0.0916
        17       96       2.27714E-02   0.0482
        18       96       2.22391E-02   0.0526
        19       96       2.43705E-02   0.0631
        20       96       2.61551E-02   0.0487
        21       96       3.03599E-02   0.0501
        22       96       3.14395E-02   0.0451
        23       96       3.12629E-02   0.0483
        24       96       3.37555E-02   0.0510
        25       96       3.40132E-02   0.0449
        26       96       3.62578E-02   0.0418
        27       96       4.36854E-02   0.0404
        28       96       4.31203E-02   0.0441
        29       96       3.76625E-02   0.0470
        30       96       3.77098E-02   0.0542
        31       96       4.28081E-02   0.0472
        32       96       4.77185E-02   0.0459
         1       97       5.58434E-02   0.0807
         2       97       5.81183E-02   0.0853
         3       97       6.21665E-02   0.0922
         4       97       6.10468E-02   0.0922
         5       97       6.14560E-02   0.0891
         6       97       6.33323E-02   0.0868
         7       97       6.56789E-02   0.0861
         8       97       6.76432E-02   0.0881
         9       97       6.60870E-02   0.0938
        10       97       6.53891E-02   0.1028
        11       97       6.77536E-02   0.1031
        12       97       6.52435E-02   0.1003
        13       97       6.09894E-02   0.0990
        14       97       5.65832E-02   0.1112
        15       97       5.33997E-02   0.1074
        16       97       5.11876E-02   0.1002
        17       97       2.69347E-02   0.0486
        18       97       2.93432E-02   0.0587
        19       97       3.07659E-02   0.0563
        20       97       3.00389E-02   0.0451
        21       97       3.50890E-02   0.0457
        22       97       3.19475E-02   0.0403
        23       97       3.15816E-02   0.0417
        24       97       3.25371E-02   0.0418
        25       97       3.32888E-02   0.0420
        26       97       3.78817E-02   0.0404
        27       97       4.16296E-02   0.0404
        28       97       4.16496E-02   0.0416
        29       97       3.72068E-02   0.0459
        30       97       3.42142E-02   0.0463
        31       97       4.17067E-02   0.0474
        32       97       4.48354E-02   0.0441
         1       98       5.70499E-02   0.0702
         2       98       6.04587E-02   0.0726
         3       98       6.42143E-02   0.0808
         4       98       7.11015E-02   0.0880
         5       98       6.95463E-02   0.0848
         6       98       6.78675E-02   0.0811
         7       98       6.66480E-02   0.0804
         8       98       6.93464E-02   0.0817
         9       98       7.42988E-02   0.0884
        10       98       7.55825E-02   0.0956
        11       98       7.22773E-02   0.0996
        12       98       6.75591E-02   0.0985
        13       98       6.47476E-02   0.0982
        14       98       6.01769E-02   0.1064
        15       98       5.62578E-02   0.1051
        16       98       5.11317E-02   0.1001
        17       98       2.70314E-02   0.0465
        18       98       2.90565E-02   0.0617
        19       98       3.22460E-02   0.0610
        20       98       3.20309E-02   0.0457
        21       98       3.33023E-02   0.0416
        22       98       3.27162E-02   0.0400
        23       98       3.72730E-02   0.0435
        24       98       3.65510E-02   0.0417
        25       98       3.52654E-02   0.0393
        26       98       3.76140E-02   0.0431
        27       98       4.33418E-02   0.0400
        28       98       4.13556E-02   0.0410
        29       98       3.60414E-02   0.0445
        30       98       3.25402E-02   0.0415
        31       98       4.41247E-02   0.0489
        32       98       4.68867E-02   0.0460
         1       99       6.14006E-02   0.0758
         2       99       6.42136E-02   0.0751
         3       99       6.82240E-02   0.0772
         4       99       7.14119E-02   0.0807
         5       99       7.39499E-02   0.0790
         6       99       7.40917E-02   0.0785
         7       99       7.70557E-02   0.0787
         8       99       7.75820E-02   0.0831
         9       99       7.38182E-02   0.0882
        10       99       7.45702E-02   0.0955
        11       99       7.23076E-02   0.0991
        12       99       6.64583E-02   0.0965
        13       99       6.30569E-02   0.0939
        14       99       6.05758E-02   0.0982
        15       99       5.86928E-02   0.0955
        16       99       5.55572E-02   0.0945
        17       99       2.90047E-02   0.0449
        18       99       2.80440E-02   0.0530
        19       99       3.17463E-02   0.0519
        20       99       3.27015E-02   0.0441
        21       99       3.41789E-02   0.0420
        22       99       3.70897E-02   0.0448
        23       99       3.86641E-02   0.0431
        24       99       3.79750E-02   0.0411
        25       99       3.87673E-02   0.0426
        26       99       4.16541E-02   0.0394
        27       99       4.44706E-02   0.0399
        28       99       4.46776E-02   0.0428
        29       99       3.73094E-02   0.0442
        30       99       3.76276E-02   0.0530
        31       99       4.32487E-02   0.0425
        32       99       4.53686E-02   0.0429
         1      100       5.79264E-02   0.0756
         2      100       6.09217E-02   0.0752
         3      100       6.44823E-02   0.0788
         4      100       6.57723E-02   0.0825
         5      100       6.40630E-02   0.0819
         6      100       6.48240E-02   0.0806
