zone      T(1)         N(1)        T(2)        N(2)      V1(2)        V2(2)       V3(2)       
265  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11484.565540827522  0.0
266  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11980.256347514875  0.0
267  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11874.120958935286  0.0
268  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11199.78215573307  0.0
269  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11237.446988358595  0.0
270  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12123.511033461657  0.0
271  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12290.643629171569  0.0
272  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12142.296778261449  0.0
273  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11789.24556525908  0.0
274  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12375.517054412107  0.0
275  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12338.394909286635  0.0
276  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12433.895878437066  0.0
277  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  6681.86492049369  0.0
278  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12534.76849876875  0.0
279  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12659.684433716538  0.0
280  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12792.036945302809  0.0
281  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13029.31436796658  0.0
282  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12839.788225417873  0.0
283  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13118.425238617183  0.0
284  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12456.611059887127  0.0
285  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13269.548263620323  0.0
286  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13155.54585951516  0.0
287  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13365.052348077943  0.0
288  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13412.803628193007  0.0
289  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13306.670408745791  0.0
290  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13277.704873430523  0.0
291  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13690.585240835051  0.0
292  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13729.690887056215  0.0
293  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13796.803877606339  0.0
294  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13876.775450027624  0.0
295  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13893.464754525  0.0
296  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13844.555157721401  0.0
297  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13601.431885708247  0.0
298  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12976.187291669017  0.0
299  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12171.262313576719  0.0
300  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13916.716745010513  0.0
301  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14028.592254656032  0.0
302  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14061.971921319455  0.0
303  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14014.374407022637  0.0
304  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14059.641698296986  0.0
305  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14078.661225816835  0.0
306  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14115.58280717383  0.0
307  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14168.031816965193  0.0
308  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14187.138497842028  0.0
309  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14203.827802339405  0.0
310  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14127.015174284905  0.0
311  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14315.482240829046  0.0
312  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14119.373140830663  0.0
313  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14081.196059157222  0.0
314  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13859.161514313011  0.0
315  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14351.092887038232  0.0
316  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14372.486744054033  0.0
317  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14479.457784808928  0.0
318  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14591.787570960925  0.0
319  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14551.91457963381  0.0
320  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14429.687190171157  0.0
321  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14601.90911984716  0.0
322  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14775.961537581852  0.0
323  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14652.225711870085  0.0
324  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14666.950392609284  0.0
325  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14866.037853526133  0.0
326  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14916.35336098287  0.0
327  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14463.696113639653  0.0
328  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14452.966171106498  0.0
329  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15077.129769011579  0.0
330  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15064.790561592326  0.0
331  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15094.136753500963  0.0
332  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15073.933993795335  0.0
333  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15200.69239212731  0.0
334  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15208.713843652044  0.0
335  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15171.344031086297  0.0
336  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15161.85322057077  0.0
337  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15184.073737850067  0.0
338  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15183.443257042636  0.0
339  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15185.581284851067  0.0
340  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15220.044601270854  0.0
341  22.036392527952902  8.115779765906645e+18  195.4958229175766  8.115779765906645e+18  0.0  10008.797082973464  0.0
342  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15202.81597272296  0.0
343  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15186.456181912257  0.0
344  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15222.252778029153  0.0
345  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15195.064365255968  0.0
346  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15079.963942707645  0.0
347  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15169.371335150949  0.0
348  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15222.097977214882  0.0
349  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15105.214275593626  0.0
350  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15221.800806079431  0.0
351  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15222.395148350328  0.0
352  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15107.892641851156  0.0
353  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15158.83300340383  0.0
354  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15212.20601305827  0.0
355  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15214.915259395313  0.0
356  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15050.08140219651  0.0
357  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15221.982647598667  0.0
358  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15220.011683670022  0.0
359  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14979.823974139126  0.0
360  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13967.879624613675  0.0
361  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15157.38846010929  0.0
362  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12531.027893696588  0.0
363  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12675.681756980515  0.0
364  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13245.304686616751  0.0
365  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13539.928059216387  0.0
366  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13291.501271338404  0.0
367  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12600.07447889881  0.0
368  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11922.163845143594  0.0
369  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13635.868645807175  0.0
370  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11890.920898982225  0.0
371  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13449.722300945023  0.0
372  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11997.7711232253  0.0
373  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12413.611152674683  0.0
374  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  12338.003874592978  0.0
375  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11731.329662108492  0.0
376  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13522.537925918577  0.0
377  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13508.343429763823  0.0
378  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13580.574197957181  0.0
379  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13562.145249294621  0.0
380  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13566.56133710523  0.0
381  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13490.374702654075  0.0
382  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13537.429218719768  0.0
383  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13380.975240177066  0.0
384  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13433.757269811027  0.0
385  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13458.732433361001  0.0
386  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13281.227601541044  0.0
387  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13566.157335228165  0.0
388  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13310.988184080374  0.0
389  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13525.036766415195  0.0
390  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  13654.297594469737  0.0
391  25.076416529377695  9.991813745681318e+18  327.778570063131  9.991813745681318e+18  0.0  31044.044582236744  0.0
392  18.41364459333522  9.425382765581703e+18  293.10605167281545  9.425382765581703e+18  0.0  29094.268118965654  0.0
393  21.777845654840256  9.749569068235018e+18  313.36202840074935  9.749569068235018e+18  0.0  30186.739359171912  0.0
394  22.422576592492298  9.798604219395432e+18  316.30128156160384  9.798604219395432e+18  0.0  30377.122733937904  0.0
395  22.16686676613461  9.779287350611046e+18  315.1449762023608  9.779287350611046e+18  0.0  30490.536358841284  0.0
396  23.99836419490821  9.917642594969442e+18  323.42690389554366  9.917642594969442e+18  0.0  31385.37703505749  0.0
397  20.93507243930045  9.674956043765674e+18  308.76281523175044  9.674956043765674e+18  0.0  28663.26164080447  0.0
398  18.809253467657456  9.468058044693242e+18  295.8158335372592  9.468058044693242e+18  0.0  27279.112552901177  0.0
399  18.876005399003414  9.475258735795794e+18  296.27306082592344  9.475258735795794e+18  0.0  27464.28396356186  0.0
400  21.216879387672194  9.699905185891678e+18  310.3007025354382  9.699905185891678e+18  0.0  28921.890468304813  0.0
401  17.9742518594808  9.371035956505862e+18  289.5960924564332  9.371035956505862e+18  0.0  26639.414535618198  0.0
402  17.976776100827635  9.371388646068918e+18  289.6191707785077  9.371388646068918e+18  0.0  26599.22781881894  0.0
403  18.552366052868607  9.440346982485303e+18  294.0562449562617  9.440346982485303e+18  0.0  27187.44378899489  0.0
404  22.07269650724801  9.772173527258167e+18  314.7191436225852  9.772173527258167e+18  0.0  29376.805903769797  0.0
405  15.955262424073252  8.755542150408082e+18  247.13318163506176  8.755542150408082e+18  0.0  23691.587799195502  0.0
406  16.35306166236947  8.629699474668557e+18  237.70804317454605  8.629699474668557e+18  0.0  22448.475165825086  0.0
407  15.86507641953045  8.864122089912914e+18  255.03338547691382  8.864122089912914e+18  0.0  25082.00054059381  0.0
408  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11399.120523639478  0.0
409  28.496321357986066  7.854560570051101e+18  170.76538994341126  7.854560570051101e+18  0.0  12322.481784649053  0.0
410  18.19630715756946  8.381034858377096e+18  218.1146430798555  8.381034858377096e+18  0.0  19708.879368316546  0.0
411  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  11519.153133639882  0.0
412  17.694515728813197  9.331950940399987e+18  287.0385555047873  9.331950940399987e+18  0.0  27999.636384168884  0.0
413  18.12794495480399  9.392510111781165e+18  291.00125870922943  9.392510111781165e+18  0.0  28375.96893400106  0.0
414  17.534117691032296  9.309539963759053e+18  285.57208813206313  9.309539963759053e+18  0.0  28004.508912818776  0.0
415  18.338783352183995  9.417307303760382e+18  292.59327845970466  9.417307303760382e+18  0.0  29656.98383423151  0.0
416  16.72395972461093  9.177239794713564e+18  276.7896255050584  9.177239794713564e+18  0.0  27293.633227784383  0.0
417  20.63772667312115  9.64863120747673e+18  307.1401289166877  9.64863120747673e+18  0.0  29738.265824180464  0.0
418  18.666900328313005  9.452702069768927e+18  294.84076452243215  9.452702069768927e+18  0.0  29006.025745976185  0.0
419  16.339036268820585  8.632530314318872e+18  237.92471739390706  8.632530314318872e+18  0.0  22590.995263483906  0.0
420  24.881878815069715  9.978932440202e+18  327.0295210042811  9.978932440202e+18  0.0  30652.351696917478  0.0
421  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14661.422098199604  0.0
422  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14876.020443793916  0.0
423  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14728.551221464528  0.0
424  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14695.0458191528  0.0
425  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14667.786420296938  0.0
426  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14678.23504324239  0.0
427  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14532.247438116308  0.0
428  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14491.591709760372  0.0
429  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14509.69330240007  0.0
430  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14627.794250558518  0.0
431  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14562.921885424115  0.0
432  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14612.9057402598  0.0
433  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14548.029248437502  0.0
434  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14518.69686816633  0.0
435  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15187.365155446625  0.0
436  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15091.921120516561  0.0
437  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15208.140684742406  0.0
438  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15107.278157138255  0.0
439  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15205.431438405361  0.0
440  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  15184.655909109577  0.0
441  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14856.932575616911  0.0
442  30.08805529  7.80476645e+18  165.72083229  7.80476645e+18  0.0  14821.133627482715  0.0
